#,Job_ID,WeatherFile,ModelFile,@@EW_Abs@@,@@RSolar_Abs@@,@@SG_Trans@@,@@cp_w_conc@@,@@G_k@@,@@WIns_k@@,@@RIns_k@@,@@EW_S&V_Abs@@,@@IHG@@,@@V_Rate@@,@@Inf@@,@@C_SP@@,@@Rot@@,@@Glazz@@,@@Rat@@,@@RA@@,Message,Warnings,Errors,Hours,Minutes,Seconds,c0: Total cooling Annual Value [kWh],c1: Peak Total Cooling [W],c2: Sens_Cooling Annual [kWh],c3: [W],c4: [W],c5: [kWh],c6: Calc Des Load [W],c7: User Design Load [W],c8: User Design Load per Area [W/m2],c9: Glazz Ratio[%],c10: Floor Area[m2],c11: Volume [m3],c12: Window Opening Area [m2],c13: Gross Wall Area [m2],c14: North Wall Area [m2],c15: East Wall Area [m2],c16: Peak Total Cooling Time,c17: [time],,,,
1626,Case1627,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.868,0.96,0.38,3240,0.01,0.021,0.043,0.688,38,0.005,0.00064,22.8,180,0.75,7.28,10.048,EnergyPlus Completed Successfully,0,0,0,0,3.6,1209603.49,2487742.3,-841678.54,-1524018.18,2487742.3,1209604.46,1498755.08,1798506.1,111.87,74.98,16076.8,56268.8,2042.16,2723.72,1197.38,164.48,0,0,75.23907059,154.7411363,,
1627,Case1628,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.868,0.96,0.38,960,0.01,0.021,0.043,0.688,38,0.005,0.00064,22.8,180,0.75,7.28,10.048,EnergyPlus Completed Successfully,0,0,0,0,3.61,1214430.81,2493913.72,-845697.11,-1527073.64,2493913.72,1214431.78,1501704.85,1802045.82,112.09,74.98,16076.8,56268.8,2042.16,2723.72,1197.38,164.48,0,0,75.53933681,155.1250075,,
1628,Case1629,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.868,0.564,0.38,960,0.01,0.021,0.043,0.688,38,0.005,0.00064,22.8,180,0.75,7.28,10.048,EnergyPlus Completed Successfully,0,0,0,0,3.57,1197207.14,2484189.09,-832899.04,-1522084.43,2484189.09,1197208.09,1496368.26,1795641.91,111.69,74.98,16076.8,56268.8,2042.16,2723.72,1197.38,164.48,0,0,74.46799985,154.5201215,,
1629,Case1630,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.868,0.564,0.38,960,0.01,0.021,0.043,0.688,38,0.005,0.00064,18,180,0.75,7.28,10.048,EnergyPlus Completed Successfully,1,0,0,0,3.56,4196602.89,3827311.38,-3021525.9,-2180799.91,3827311.38,4196606.25,2157742.43,2589290.91,161.06,74.98,16076.8,56268.8,2042.16,2723.72,1197.38,164.48,0,0,261.034714,238.0642528,,
1630,Case1631,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.868,0.564,0.38,960,0.01,0.021,0.043,0.688,38,0.005,0.00064,18,180,0.75,2.12,10.048,EnergyPlus Completed Successfully,1,0,0,0,3.53,4152285.4,3758035.17,-2986300.14,-2138698.2,3758035.17,4152288.72,2117319.19,2540783.03,158.04,74.97,16076.8,56268.81,1425.78,1901.89,646.15,304.79,0,0,258.2781026,233.7551733,,
1631,Case1632,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.868,0.564,0.38,960,0.01,0.021,0.043,0.688,38,0.0023,0.00064,18,180,0.75,2.12,10.048,EnergyPlus Completed Successfully,1,0,0,0,3.54,4134022.74,2388351.28,-3258465.09,-1455487.49,2388351.28,4134026.05,1443063.58,1731676.3,107.71,74.97,16076.8,56268.81,1425.78,1901.89,646.15,304.79,0,0,257.142139,148.5588724,,
1632,Case1633,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.96,0.96,0.15,1720,0.01,0.01,0.065,0.97,52,0.0041,0.00028,19.6,180,0.61,0.4,5.064,EnergyPlus Completed Successfully,0,0,0,0,3.55,2189086.74,1543810.26,-1673354.08,-948407.53,1543810.26,2189088.49,941039.3,1129247.16,139.37,60.96,8102.4,28358.4,850.3,1394.77,199.25,498.13,0,0,270.1775696,190.5374037,,
1633,Case1634,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.96,0.96,0.15,1720,0.01,0.01,0.065,0.97,52,0.0041,0.00028,19.6,180,0.19,0.4,5.064,EnergyPlus Completed Successfully,0,0,0,0,3.55,2164933.01,1524780.42,-1652187.06,-927800.29,1524780.42,2164934.74,919392.77,1103271.33,136.17,18.99,8102.4,28358.4,264.85,1394.77,199.25,498.13,0,0,267.1965109,188.1887367,,
1634,Case1635,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.96,0.564,0.15,1720,0.01,0.01,0.065,0.97,52,0.0041,0.00028,19.6,180,0.19,0.4,5.064,EnergyPlus Completed Successfully,0,0,0,0,3.55,2146902.19,1520317.26,-1636469.82,-923606.48,1520317.26,2146903.91,914975.95,1097971.14,135.51,18.99,8102.4,28358.4,264.85,1394.77,199.25,498.13,0,0,264.9711431,187.6378925,,
1635,Case1636,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.96,0.564,0.15,1720,0.01,0.01,0.065,0.97,52,0.0041,0.00028,19.6,180,0.19,0.4,20.016,EnergyPlus Completed Successfully,0,0,0,0,3.55,8473783,5971860.91,-6462602.72,-3621064.26,5971860.91,8473789.78,3587238.17,4304685.8,134.41,18.99,32025.6,112089.61,526.7,2772.97,396.14,990.35,0,0,264.5940435,186.4714763,,
1636,Case1637,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.96,0.564,0.15,4000,0.01,0.01,0.065,0.97,52,0.0041,0.00028,19.6,180,0.19,0.4,20.016,EnergyPlus Completed Successfully,0,0,0,0,3.53,8515036.97,5976001.8,-6498096.63,-3626132.72,5976001.8,8515043.78,3592263.59,4310716.3,134.6,18.99,32025.6,112089.61,526.7,2772.97,396.14,990.35,0,0,265.8821996,186.6007756,,
1637,Case1638,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.96,0.564,0.15,4000,0.01,0.01,0.065,0.97,52,0.0041,0.00028,19.6,180,0.19,5.56,20.016,EnergyPlus Completed Successfully,0,0,0,0,3.5,8514379.45,5992429.93,-6496349.11,-3633776.47,5992429.93,8514386.26,3599452.26,4319342.72,134.87,19,32025.6,112089.61,662.01,3485.08,1476.91,265.63,0,0,265.8616685,187.1137443,,
1638,Case1639,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.96,0.564,0.15,4000,0.01,0.01,0.065,0.97,52,0.0041,0.00028,24.4,180,0.19,5.56,20.016,EnergyPlus Completed Successfully,0,0,0,0,3.53,2551870.9,4022628.7,-1844735.46,-2551036.95,4022628.7,2551872.94,2513517.62,3016221.14,94.18,19,32025.6,112089.61,662.01,3485.08,1476.91,265.63,0,0,79.68221985,125.6066615,,
1639,Case1640,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.96,0.564,0.15,4000,0.01,0.043,0.065,0.97,52,0.0041,0.00028,24.4,180,0.19,5.56,20.016,EnergyPlus Completed Successfully,0,0,0,0,3.54,2560576.01,4027113.79,-1851303.18,-2556072.77,4027113.79,2560578.06,2518548.58,3022258.3,94.37,19,32025.6,112089.61,662.01,3485.08,1476.91,265.63,0,0,79.95403708,125.7467086,,
1640,Case1641,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.96,0.564,0.288,4000,0.01,0.043,0.065,0.97,52,0.0041,0.00028,24.4,180,0.19,5.56,20.016,EnergyPlus Completed Successfully,0,0,0,0,3.55,2565297.11,4030241.53,-1855044.06,-2558565.51,4030241.53,2565299.16,2521067.02,3025280.43,94.46,19,32025.6,112089.61,662.01,3485.08,1476.91,265.63,0,0,80.10145352,125.8443723,,
1641,Case1642,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.96,0.564,0.288,4000,0.01,0.043,0.065,0.97,52,0.0041,0.00028,24.4,72,0.19,5.56,20.016,EnergyPlus Completed Successfully,0,0,0,0,3.57,2571350.62,4038962.17,-1859923.81,-2559885.08,4038962.17,2571352.68,2522888.6,3027466.33,94.53,19,32025.6,112089.61,662.01,3485.08,265.63,1476.91,0,0,80.2904745,126.1166745,,
1642,Case1643,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.684,0.564,0.288,4000,0.01,0.043,0.065,0.97,52,0.0041,0.00028,24.4,72,0.19,5.56,20.016,EnergyPlus Completed Successfully,0,0,0,0,3.57,2582278.2,4048577.61,-1868580.16,-2563781.67,4048577.61,2582280.27,2526923.95,3032308.74,94.68,19,32025.6,112089.61,662.01,3485.08,265.63,1476.91,0,0,80.6316884,126.4169168,,
1643,Case1644,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.684,0.564,0.288,4000,0.01,0.043,0.065,0.97,52,0.0014,0.00028,24.4,72,0.19,5.56,20.016,EnergyPlus Completed Successfully,1,0,0,0,3.51,5627532.03,2693249.41,-4733451.63,-1877333.79,2693249.41,5627536.53,1862641.06,2235169.27,69.79,19,32025.6,112089.61,662.01,3485.08,265.63,1476.91,0,0,175.7198001,84.09676665,,
1644,Case1645,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.684,0.564,0.288,4000,0.01,0.043,0.065,0.97,10,0.0014,0.00028,24.4,72,0.19,5.56,20.016,EnergyPlus Completed Successfully,0,0,0,0,3.54,92743.15,789444.86,-60934.31,-522653.29,789444.86,92743.22,512081.89,614498.26,19.19,19,32025.6,112089.61,662.01,3485.08,265.63,1476.91,0,0,2.895906712,24.65043153,,
1645,Case1646,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.684,0.564,0.288,4000,0.025,0.043,0.065,0.97,10,0.0014,0.00028,24.4,72,0.19,5.56,20.016,EnergyPlus Completed Successfully,0,0,0,0,3.54,93720.14,795479.3,-61606.55,-526454.1,795479.3,93720.21,515908.62,619090.35,19.33,19,32025.6,112089.61,662.01,3485.08,265.63,1476.91,0,0,2.926413244,24.83885704,,
1646,Case1647,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.684,0.564,0.288,4000,0.025,0.043,0.065,0.97,10,0.0014,0.00082,24.4,72,0.19,5.56,20.016,EnergyPlus Completed Successfully,0,0,0,0,3.52,120556.73,1013916.05,-79259.94,-674926.53,1013916.05,120556.82,659689.91,791627.89,24.72,19,32025.6,112089.61,662.01,3485.08,265.63,1476.91,0,0,3.764386303,31.65954892,,
1647,Case1648,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.684,0.564,0.288,4000,0.025,0.043,0.032,0.97,10,0.0014,0.00082,24.4,72,0.19,5.56,20.016,EnergyPlus Completed Successfully,0,0,0,0,3.48,99037.31,894690.29,-64834.11,-625769.05,894690.29,99037.39,607068.4,728482.08,22.75,19,32025.6,112089.61,662.01,3485.08,265.63,1476.91,0,0,3.092441984,27.93672218,,
1648,Case1649,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.684,0.564,0.288,4000,0.025,0.043,0.032,0.688,10,0.0014,0.00082,24.4,72,0.19,5.56,20.016,EnergyPlus Completed Successfully,0,0,0,0,3.51,97904.89,890974.39,-64074.12,-623551.05,890974.39,97904.97,604870.85,725845.02,22.66,19,32025.6,112089.61,662.01,3485.08,265.63,1476.91,0,0,3.057082147,27.82069313,,
1649,Case1650,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.5,0.696,0.196,200,0.02,0.032,0.021,0.594,24,0.0041,0.001,22.8,72,0.61,9,5.064,EnergyPlus Completed Successfully,0,0,0,0,3.56,356362.53,1050664.38,-242513.13,-636798.01,1050664.38,356362.81,627916.02,753499.22,93,60.98,8102.4,28358.4,1280.68,2100.31,105.02,945.14,0,0,43.98234227,129.6732302,,
1650,Case1651,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.5,0.696,0.196,200,0.02,0.032,0.021,0.594,24,0.0041,0.001,22.8,180,0.61,9,5.064,EnergyPlus Completed Successfully,0,0,0,0,3.56,351428.7,1032997.92,-238573.66,-631050.24,1032997.92,351428.98,620713.27,744855.92,91.93,60.98,8102.4,28358.4,1280.68,2100.31,945.14,105.02,0,0,43.37340788,127.4928318,,
1651,Case1652,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.5,0.696,0.196,200,0.02,0.032,0.054,0.594,24,0.0041,0.001,22.8,180,0.61,9,5.064,EnergyPlus Completed Successfully,0,0,0,0,3.54,362457.24,1051972.68,-246544.42,-636457.93,1051972.68,362457.53,624219.51,749063.42,92.45,60.98,8102.4,28358.4,1280.68,2100.31,945.14,105.02,0,0,44.73455273,129.8347008,,
1652,Case1653,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.696,0.196,200,0.02,0.032,0.054,0.594,24,0.0041,0.001,22.8,180,0.61,9,5.064,EnergyPlus Completed Successfully,0,0,0,0,3.58,360867.38,1050204.07,-245377.13,-635899.09,1050204.07,360867.67,623636.81,748364.17,92.36,60.98,8102.4,28358.4,1280.68,2100.31,945.14,105.02,0,0,44.53833185,129.6164186,,
1653,Case1654,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.696,0.196,200,0.02,0.032,0.054,0.594,24,0.0041,0.001,22.8,180,0.61,9,20.016,EnergyPlus Completed Successfully,0,0,0,0,3.55,1333787.37,3935533.01,-902768.87,-2372864.18,3935533.01,1333788.44,2328585.33,2794302.4,87.25,60.99,32025.6,112089.59,2546.64,4175.66,1879.05,208.78,0,0,41.64753728,122.8870969,,
1654,Case1655,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.696,0.196,200,0.02,0.032,0.054,0.594,24,0.0014,0.001,22.8,180,0.61,9,20.016,EnergyPlus Completed Successfully,0,0,0,0,3.55,1370208.83,2448637.15,-968995.26,-1499353.71,2448637.15,1370209.92,1474970.24,1769964.28,55.27,60.99,32025.6,112089.59,2546.64,4175.66,1879.05,208.78,0,0,42.7847981,76.45874394,,
1655,Case1656,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.696,0.196,200,0.02,0.065,0.054,0.594,24,0.0014,0.001,22.8,180,0.61,9,20.016,EnergyPlus Completed Successfully,0,0,0,0,3.52,1374289.79,2453765.66,-972150.33,-1502364.85,2453765.66,1374290.89,1478079.65,1773695.58,55.38,60.99,32025.6,112089.59,2546.64,4175.66,1879.05,208.78,0,0,42.91222616,76.61888177,,
1656,Case1657,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.696,0.334,200,0.02,0.065,0.054,0.594,24,0.0014,0.001,22.8,180,0.61,9,20.016,EnergyPlus Completed Successfully,0,0,0,0,3.54,1392344.21,2463990.66,-986245.21,-1511865.66,2463990.66,1392345.32,1487478.99,1784974.78,55.74,60.99,32025.6,112089.59,2546.64,4175.66,1879.05,208.78,0,0,43.47597578,76.9381576,,
1657,Case1658,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.696,0.334,2480,0.02,0.065,0.054,0.594,24,0.0014,0.001,22.8,180,0.61,9,20.016,EnergyPlus Completed Successfully,0,0,0,0,3.52,1411599.93,2458816.53,-999627.17,-1513445.98,2458816.53,1411601.06,1489419.03,1787302.84,55.81,60.99,32025.6,112089.59,2546.64,4175.66,1879.05,208.78,0,0,44.07723602,76.77659529,,
1658,Case1659,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.696,0.334,2480,0.02,0.065,0.054,0.594,66,0.0014,0.001,22.8,180,0.61,9,20.016,EnergyPlus Completed Successfully,1,0,0,0,3.5,9312572.37,4188211.92,-7870859.36,-2858587.36,4188211.92,9312579.82,2832744.47,3399293.37,106.14,60.99,32025.6,112089.59,2546.64,4175.66,1879.05,208.78,0,0,290.7852584,130.7770009,,
1659,Case1660,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.696,0.334,2480,0.005,0.065,0.054,0.594,66,0.0014,0.001,22.8,180,0.61,9,20.016,EnergyPlus Completed Successfully,1,0,0,0,3.52,9420845.51,4173150.37,-7977133.61,-2839785.4,4173150.37,9420853.05,2814117.39,3376940.87,105.45,60.99,32025.6,112089.59,2546.64,4175.66,1879.05,208.78,0,0,294.1660893,130.3067037,,
1660,Case1661,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.696,0.334,2480,0.005,0.065,0.054,0.594,66,0.0014,0.001,22.8,180,0.61,3.84,20.016,EnergyPlus Completed Successfully,1,0,0,0,3.5,9487475.09,4113121.81,-8052842.54,-2803095.01,4113121.81,9487482.68,2778802.14,3334562.56,104.12,60.98,32025.6,112089.6,1886.85,3094.04,1227.39,319.63,0,0,296.2465993,128.4323107,,
1661,Case1662,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.3,0.334,2480,0.005,0.065,0.054,0.594,66,0.0014,0.001,22.8,180,0.61,3.84,20.016,EnergyPlus Completed Successfully,1,0,0,0,3.47,9386130.71,4090149.84,-7958934.36,-2782469.29,4090149.84,9386138.22,2757344.48,3308813.37,103.32,60.98,32025.6,112089.6,1886.85,3094.04,1227.39,319.63,0,0,293.082119,127.7150105,,
1662,Case1663,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.3,0.334,2480,0.005,0.065,0.054,0.876,66,0.0014,0.001,22.8,180,0.61,3.84,20.016,EnergyPlus Completed Successfully,1,0,0,0,3.49,9392498.62,4091186.39,-7964854.6,-2783383.39,4091186.39,9392506.13,2758245.08,3309894.1,103.35,60.98,32025.6,112089.6,1886.85,3094.04,1227.39,319.63,0,0,293.2809571,127.7473768,,
1663,Case1664,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.3,0.334,2480,0.005,0.065,0.054,0.876,66,0.0014,0.00046,22.8,180,0.61,3.84,20.016,EnergyPlus Completed Successfully,1,0,0,0,3.5,1.10E+07,3670792.24,-9745514.24,-2591804.41,3670792.24,1.10E+07,2571713.62,3086056.34,96.36,60.98,32025.6,112089.6,1886.85,3094.04,1227.39,319.63,0,0,343.4752198,114.6205611,,
1664,Case1665,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.3,0.334,2480,0.005,0.065,0.054,0.876,66,0.0014,0.00046,18,180,0.61,3.84,20.016,EnergyPlus Completed Successfully,2,0,0,0,3.5,1.70E+07,4515750.02,-1.54E+07,-3190735.03,4515750.02,1.70E+07,3174863.1,3809835.72,118.96,60.98,32025.6,112089.6,1886.85,3094.04,1227.39,319.63,0,0,530.8253397,141.0043846,,
1665,Case1666,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.3,0.334,2480,0.005,0.065,0.054,0.876,66,0.0014,0.00046,18,180,0.19,3.84,20.016,EnergyPlus Completed Successfully,2,0,0,0,3.51,1.70E+07,4464559.84,-1.54E+07,-3145872.03,4464559.84,1.70E+07,3131368.1,3757641.72,117.33,18.99,32025.6,112089.6,587.71,3094.04,1227.39,319.63,0,0,530.8253397,139.4059702,,
1666,Case1667,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.5,0.432,0.334,3240,0.005,0.032,0.021,0.782,24,0.0014,0.00028,21.2,108,0.05,7.28,10.048,EnergyPlus Completed Successfully,0,0,0,0,3.51,1245612.3,1051288.64,-932999.78,-655616.26,1051288.64,1245613.3,647896.1,777475.33,48.36,5,16076.8,56268.8,136.14,2723.72,164.48,1197.38,0,0,77.47887017,65.39166003,,
1667,Case1668,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.5,0.432,0.334,960,0.005,0.032,0.021,0.782,24,0.0014,0.00028,21.2,108,0.05,7.28,10.048,EnergyPlus Completed Successfully,0,0,0,0,3.5,1243984.74,1052111.66,-931867.52,-656840.48,1052111.66,1243985.73,649149.79,778979.75,48.45,5,16076.8,56268.8,136.14,2723.72,164.48,1197.38,0,0,77.37763361,65.44285306,,
1668,Case1669,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.432,0.334,960,0.005,0.032,0.021,0.782,24,0.0014,0.00028,21.2,108,0.05,7.28,10.048,EnergyPlus Completed Successfully,0,0,0,0,3.54,1239593.79,1051470.15,-928187.47,-655985.42,1051470.15,1239594.79,648294.1,777952.92,48.39,5,16076.8,56268.8,136.14,2723.72,164.48,1197.38,0,0,77.10451023,65.40295021,,
1669,Case1670,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.432,0.334,960,0.005,0.032,0.021,0.782,24,0.0041,0.00028,21.2,108,0.05,7.28,10.048,EnergyPlus Completed Successfully,0,0,0,0,3.56,1077153.36,1992996.67,-732631.28,-1176057.21,1992996.67,1077154.23,1158179.92,1389815.91,86.45,5,16076.8,56268.8,136.14,2723.72,164.48,1197.38,0,0,67.00048268,123.9672491,,
1670,Case1671,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.432,0.334,960,0.005,0.032,0.021,0.782,24,0.0041,0.00028,21.2,108,0.05,2.12,10.048,EnergyPlus Completed Successfully,0,0,0,0,3.5,1072882.33,1983418.55,-729607.98,-1170024.05,1983418.55,1072883.18,1152155.74,1382586.89,86,5,16076.8,56268.81,95.05,1901.89,304.79,646.15,0,0,66.7348185,123.3714763,,
1671,Case1672,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.432,0.334,960,0.02,0.032,0.021,0.782,24,0.0041,0.00028,21.2,108,0.05,2.12,10.048,EnergyPlus Completed Successfully,0,0,0,0,3.5,1073359.35,1984917.88,-729979.48,-1171175.31,1984917.88,1073360.21,1153293.87,1383952.64,86.08,5,16076.8,56268.81,95.05,1901.89,304.79,646.15,0,0,66.76448982,123.4647368,,
1672,Case1673,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.432,0.334,960,0.02,0.032,0.021,0.782,24,0.0041,0.00028,21.2,108,0.47,2.12,10.048,EnergyPlus Completed Successfully,0,0,0,0,3.53,1119973.28,2043578.77,-765616.32,-1206817.51,2043578.77,1119974.17,1188613.42,1426336.11,88.72,46.98,16076.8,56268.81,893.49,1901.89,304.79,646.15,0,0,69.66394307,127.1135282,,
1673,Case1674,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.432,0.334,960,0.02,0.032,0.021,0.782,66,0.0041,0.00028,21.2,108,0.47,2.12,10.048,EnergyPlus Completed Successfully,0,0,0,0,3.5,4440637.17,2975312.77,-3461201.66,-1882079.07,2975312.77,4440640.73,1863056.12,2235667.34,139.06,46.98,16076.8,56268.81,893.49,1901.89,304.79,646.15,0,0,276.2139959,185.0687183,,
1674,Case1675,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.432,0.334,960,0.02,0.032,0.021,0.782,66,0.0041,0.00028,21.2,108,0.47,2.12,25,EnergyPlus Completed Successfully,0,0,0,0,3.47,1.10E+07,7343787.41,-8593559.61,-4637769.96,7343787.41,1.10E+07,4590827.41,5508992.89,137.72,46.99,40000,139999.99,1409.58,2999.95,480.76,1019.22,0,0,275,183.5946853,,
1675,Case1676,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.432,0.334,960,0.02,0.032,0.021,0.782,66,0.0041,0.00082,21.2,108,0.47,2.12,25,EnergyPlus Completed Successfully,0,0,0,0,3.51,1.04E+07,7864645.06,-7968184.86,-4915985.36,7864645.06,1.04E+07,4863815.04,5836578.04,145.91,46.99,40000,139999.99,1409.58,2999.95,480.76,1019.22,0,0,260,196.6161265,,
1676,Case1677,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.432,0.334,960,0.02,0.065,0.021,0.782,66,0.0041,0.00082,21.2,108,0.47,2.12,25,EnergyPlus Completed Successfully,0,0,0,0,3.51,1.04E+07,7867523.17,-7972618.69,-4919001.72,7867523.17,1.04E+07,4866863.96,5840236.76,146.01,46.99,40000,139999.99,1409.58,2999.95,480.76,1019.22,0,0,260,196.6880793,,
1677,Case1678,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.828,0.334,960,0.02,0.065,0.021,0.782,66,0.0041,0.00082,21.2,108,0.47,2.12,25,EnergyPlus Completed Successfully,0,0,0,0,3.46,1.05E+07,7875090.32,-8008326.15,-4927234.14,7875090.32,1.05E+07,4875102.8,5850123.36,146.25,46.99,40000,139999.99,1409.58,2999.95,480.76,1019.22,0,0,262.5,196.877258,,
1678,Case1679,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.828,0.334,960,0.02,0.065,0.021,0.5,66,0.0041,0.00082,21.2,108,0.47,2.12,25,EnergyPlus Completed Successfully,0,0,0,0,3.51,1.05E+07,7873107.12,-8002188.01,-4925728.22,7873107.12,1.05E+07,4873576.73,5848292.08,146.21,46.99,40000,139999.99,1409.58,2999.95,480.76,1019.22,0,0,262.5,196.827678,,
1679,Case1680,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.828,0.334,960,0.02,0.065,0.021,0.5,66,0.0041,0.00082,21.2,0,0.47,2.12,25,EnergyPlus Completed Successfully,0,0,0,0,3.5,1.05E+07,7879982.34,-7996923.78,-4929365.4,7879982.34,1.05E+07,4876105.2,5851326.24,146.28,46.99,40000,139999.99,1409.58,2999.95,1019.22,480.76,0,0,262.5,196.9995585,,
1680,Case1681,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.828,0.196,960,0.02,0.065,0.021,0.5,66,0.0041,0.00082,21.2,0,0.47,2.12,25,EnergyPlus Completed Successfully,0,0,0,0,3.5,1.05E+07,7874204.91,-7984443.62,-4924265.6,7874204.91,1.05E+07,4870945.24,5845134.29,146.13,46.99,40000,139999.99,1409.58,2999.95,1019.22,480.76,0,0,262.5,196.8551228,,
1681,Case1682,2080_Manchester_a1fi_50_percentile_TRY.epw,Aut_IDF_MorrisMethod.imf,0.776,0.828,0.196,960,0.02,0.065,0.021,0.5,66,0.0041,0.00082,26,0,0.47,2.12,25,EnergyPlus Completed Successfully,0,0,0,0,3.54,2925621.04,5118329.44,-2132202.57,-3392238.57,5118329.44,2925623.38,3334279.64,4001135.57,100.03,46.99,40000,139999.99,1409.58,2999.95,1019.22,480.76,0,0,73.140526,127.958236,,
